,PC1,PC2,Type
S_2382.MU002.C3.HA.5.696.bulk.9.12.lane7.NoIndex.L007.sequences,0.255629001,-0.027185844,add_Sand
S_2382.RU006.C181.RH.4.791.bulk.9.12.lane7.NoIndex.L007.sequences,0.274745478,-0.022112915,add_Sand
S_2382.MU002.C3.HA.3.686.bulk.9.12.lane7.NoIndex.L007.sequences,0.244807854,-0.024355028,add_Sand
S_2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences,0.261684559,-0.028234846,add_Sand
S_2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences,0.254702812,-0.02817315,add_Sand
S_2382.SH004.C1.RH.2.406.bulk.4.12.lane7.NoIndex.L007.sequences,0.270785498,-0.040186675,add_Sand
S_2382.SH008.C6.HA.5.746.bulk.9.12.lane7.NoIndex.L007.sequences,0.270243012,-0.034255437,add_Sand
S_755.EFB.07.06.11.lane1.NoIndex.L001,0.271329527,0.019812813,add_Sand
S_755.INB.31.05.11.lane1.NoIndex.L001,0.261322435,0.014778476,add_Sand
S_1927.SRS064629.SRX020512.SRR046960,-0.371547449,-0.206980828,add_Skin
S_1927.SRS064905.SRX020512.SRR047068,-0.374814084,-0.213909227,add_Skin
S_1774.409.Skin.Puer,0.054275072,0.136543009,add_Skin
S_1774.L511.Skin.Puer,0.040204849,0.119458252,add_Skin
S_2010.1339,0.037135249,0.110325153,add_Skin
S_11052.11.11.14.rk.lh,-0.006771779,0.110881061,add_Skin
S_1774.L564.Areo.Puer,0.004620925,0.060447649,add_Skin
S_550.L4S3.s.4.sequence,0.065955721,0.072089839,add_Skin
S_814.v57D20.3.08,0.261056756,0.026076933,add_Skin
S_550.L2S244.s.2.sequence,0.254949332,0.03586563,add_Skin
S_2010.1699,0.07983501,0.075960606,add_Skin
S_10143.016.4.19.2013.Skin.PBS.RLateral.WW,0.297946102,0.004287645,add_Skin
S_10143.016.4.21.2013.Skin.PBS.RHip.RW,0.293896394,-0.011016306,add_Skin
S_SRR2982860,0.273353111,0.021454764,add_Skin
S_10143.004.4.19.2013.Skin.PBS.LLateral.YW,0.271258603,0.021865151,add_Skin
S_11052.10.29.16.RK.LH,0.251073284,0.028757941,add_Skin
S_550.L5S61.s.5.sequence,0.175310368,-0.068785782,add_Skin
S_11052.11.30.15.RK.LH,0.147175634,-0.089576256,add_Skin
S_11052.12.11.15.rk.lh,0.143097297,-0.104359626,add_Skin
S_11052.12.11.15.rk.rh,0.144548177,-0.124078578,add_Skin
S_11052.11.30.15.RK.RH,0.165495759,-0.07845151,add_Skin
S_814.v37D23.1.08,0.205515613,-0.018714383,add_Skin
S_10143.016.4.17.2013.Skin.Lknee.TD,0.282215534,-0.016647427,add_Skin
S_10142.011.7.8.2013.Skin.PBS.RHip.BW,0.281540781,-0.017668515,add_Skin
S_10143.004.5.23.2013.Skin.PBS.LKnee.TW,0.294797422,0.007050848,add_Skin
S_10143.004.5.7.2013.Skin.PBS.RBicep.VW,0.29035732,-0.007434645,add_Skin
S_10143.004.4.17.2013.Skin.PBS.LHip.SW,0.290069423,-0.015655011,add_Skin
S_11052.11.18.15.RK.LH,0.17400134,-0.112980493,add_Skin
S_11052.7.2.15.RK.LH,0.186914319,-0.089227793,add_Skin
S_11052.12.10.15.rk.lh,0.157310817,-0.115568871,add_Skin
S_10142.011.7.8.2013.Skin.PBS.LHip.CW,0.26373887,-0.028647959,add_Skin
S_11052.8.24.16.RK.LH,0.23159416,0.001424464,add_Skin
S_10143.004.5.15.2013.Skin.Lknee.TD,0.260113051,-0.018471007,add_Skin
S_11052.1.1.16.RK.LH,0.224702962,0.005336253,add_Skin
S_11052.11.11.16.RK.LH,0.248954409,0.035261193,add_Skin
S_11052.10.29.16.RK.RH,0.245804944,0.032178884,add_Skin
S_11052.7.27.16.RK.RH,0.243411789,0.021072182,add_Skin
S_10143.004.4.19.2013.Skin.PBS.RLateral.WW,0.261742007,0.024534268,add_Skin
S_10143.004.4.19.2013.Skin.LLateral.YD,0.265083771,0.028141034,add_Skin
S_11052.2.24.14.rk.rh,0.239299487,0.030498201,add_Skin
S_11052.2.24.14.rk.lh,0.235384976,0.022647952,add_Skin
S_11052.12.18.16.RK.RH,0.240724613,0.035643011,add_Skin
S_10143.016.4.17.2013.Skin.PBS.LKnee.TW,0.293087218,0.010119658,add_Skin
S_11052.4.9.16.RK.FH,0.242242064,0.040144035,add_Skin
S_11052.11.18.15.RK.RH,0.205068874,-0.032991559,add_Skin
S_11052.3.23.14.rk.lhB,0.200166642,-0.072695449,add_Skin
S_10142.009.4.8.2013.Skin.PBS.RHip.BW,0.240633035,0.032977942,add_Skin
S_10143.004.5.23.2013.Skin.RHip.RD,0.28180703,0.008595574,add_Skin
S_1189.Stannes.Rightpalm,0.235363632,0.04182201,add_Skin
S_1189.Cochituate.Rightpalm,0.227081002,0.03406312,add_Skin
S_1189.Trimmer.Leftpalm,0.24588486,0.040086916,add_Skin
S_1189.Patmos.Rightpalm,0.245931565,0.037512751,add_Skin
S_1189.Northwind.Rightpalm,0.23939334,0.041272639,add_Skin
S_1189.Trimmer.Rightpalm,0.247453644,0.039429862,add_Skin
S_1189.Larcridge.Leftpalm,0.24324646,0.037741568,add_Skin
S_1189.Janis.Leftpalm,0.239772332,0.03778171,add_Skin
S_1189.Charmark.Leftpalm,0.236801415,0.043303045,add_Skin
S_1189.Azalea.Leftpalm,0.167491621,0.047802422,add_Skin
S_550.L4S199.s.4.sequence,0.24385677,0.031066149,add_Skin
S_1189.Balcom.Forehead,0.237599995,0.04031086,add_Skin
S_11052.6.27.13.rk.rh,0.111736806,0.070981529,add_Skin
S_1927.SRS015862.SRX020536.SRR047628,0.21718707,0.042964421,add_Skin
S_1927.SRS014972.SRX020536.SRR046130,0.24021773,0.02937569,add_Skin
S_1927.SRS015139.SRX020536.SRR046116,0.238498215,0.029883332,add_Skin
S_1927.SRS015141.SRX020536.SRR046119,0.223385758,0.022239983,add_Skin
S_1927.SRS014831.SRX020536.SRR046121,0.166877851,0.031650422,add_Skin
S_814.v15D30.1.08,0.275406925,0.021882167,add_Skin
S_814.v22D21.2.08,0.220545215,0.020675223,add_Skin
S_814.v31D15.4.08,0.257617188,0.024945242,add_Skin
S_814.v52D11.1.08,0.272829049,0.022461593,add_Skin
S_814.v27D22.1.08,0.256858181,0.014407412,add_Skin
S_814.v55D11.12.07,0.251437022,0.028395361,add_Skin
S_814.v34D12.2.08,0.279622812,0.017407447,add_Skin
S_797.53.HA.RightPalm,0.237305288,0.011355067,add_Skin
S_10143.004.7.8.2013.Skin.RLateral.WD,0.277492028,0.016058247,add_Skin
S_10143.004.6.10.2013.Skin.Head.QD,0.27418797,0.006460735,add_Skin
S_10143.004.6.10.2013.Skin.PBS.RHip.RW,0.283383572,0.010192133,add_Skin
S_10143.004.7.8.2013.Skin.PBS.LKnee.TW,0.280277549,0.014906585,add_Skin
S_449.F33Plmr,0.211491337,0.013866153,add_Skin
S_10143.016.5.19.2013.Skin.PBS.RLateral.WW,0.253556525,0.023330853,add_Skin
S_10143.016.5.19.2013.Skin.RLateral.WD,0.257967387,0.023898617,add_Skin
S_10143.004.5.23.2013.Skin.Head.QD,0.247588006,0.037540392,add_Skin
S_10143.016.5.13.2013.Skin.PBS.LLateral.YW,0.266544476,0.024159305,add_Skin
S_10143.004.6.10.2013.Skin.PBS.LBicep.XW,0.262675952,0.014642238,add_Skin
S_10143.016.5.23.2013.Skin.PBS.Head.QW,0.281955107,0.014945651,add_Skin
S_1928.SRS014972.SRX020561.SRR043919,0.241811502,0.025194591,add_Skin
S_10143.004.5.11.2013.Skin.RHip.RD,0.256058016,0.028403159,add_Skin
S_10143.016.5.11.2013.Skin.PBS.LHip.SW,0.267098925,0.023662464,add_Skin
S_10143.016.5.11.2013.Skin.LHip.SD,0.252112355,0.023159011,add_Skin
S_10143.016.5.15.2013.Skin.LLateral.YD,0.247067971,0.010232898,add_Skin
S_10143.004.5.11.2013.Skin.PBS.Groin.UW,0.232309954,0.034667491,add_Skin
S_10143.016.7.8.2013.Skin.Head.QD,0.241472943,0.03699066,add_Skin
S_10143.016.7.8.2013.Skin.LBicep.XD,0.258531519,0.027976325,add_Skin
S_10143.004.5.19.2013.Skin.PBS.LBicep.XW,0.267543677,0.025727473,add_Skin
S_10143.016.5.19.2013.Skin.PBS.RHip.RW,0.275795548,0.00465339,add_Skin
S_10143.004.5.15.2013.Skin.PBS.LKnee.TW,0.270817531,-0.002799086,add_Skin
S_10143.016.5.19.2013.Skin.RHip.RD,0.267650476,0.015019004,add_Skin
S_10143.004.5.15.2013.Skin.PBS.LBicep.XW,0.250605917,0.013012839,add_Skin
S_10143.004.5.13.2013.Skin.PBS.RHip.RW,0.266620601,0.019007435,add_Skin
S_10143.004.5.15.2013.Skin.PBS.LHip.SW,0.265329803,0.011286311,add_Skin
S_11052.9.2.14.rk.lhB,0.144014152,0.072269638,add_Skin
S_10317.000015345,-0.297062958,0.114598438,add_Skin
S_797.1148.LeftPalm,-0.369540595,-0.190385909,add_Skin
S_2010.1405,-0.325044626,0.115276352,add_Skin
S_797.21.HB.RightPalm,0.004900691,0.151237553,add_Skin
S_10142.009.3.21.2013.Skin.PBS.RHip.BW,0.230783774,0.030155353,add_Skin
S_10143.004.4.19.2013.Skin.Head.QD,0.228196393,0.029391378,add_Skin
S_10143.016.4.19.2013.Skin.PBS.LKnee.TW,0.181662525,0.030585185,add_Skin
S_10143.016.4.19.2013.Skin.LLateral.YD,0.282540381,0.018674454,add_Skin
S_2010.2174,0.273415958,0.021683247,add_Skin
S_11052.9.10.16.RK.LH,0.246866794,0.033883263,add_Skin
S_11052.9.10.16.RK.RH,0.244058332,0.033627839,add_Skin
S_10142.011.3.25.2013.Skin.PBS.LHip.CW,0.243383669,0.031921005,add_Skin
S_10143.004.4.19.2013.Skin.RLateral.WD,0.250158229,0.031232643,add_Skin
S_10142.009.3.21.2013.Skin.PBS.LKnee.DW,0.2374645,0.034116544,add_Skin
S_10143.004.6.10.2013.Skin.PBS.Head.QW,0.288711109,0.011836828,add_Skin
S_2010.1251,0.280910406,0.0222702,add_Skin
S_550.L4S115.s.4.sequence,0.249618279,0.034450256,add_Skin
S_375.HR1.r.r,0.243958914,0.039960819,add_Skin
S_375.HR1.r.r.r,0.240988075,0.04083081,add_Skin
S_2024.final.MNIH57N.BFG10N.V,-0.077851224,0.016097955,add_Urogential
S_2010.2832,-0.080425369,0.015488755,add_Urogential
S_1192.12M.r,0.24106418,-0.014778523,Freshwater
S_1192.10M.r,0.245340728,-0.010581572,Freshwater
S_1192.11M.r,0.24399275,-0.015830197,Freshwater
S_1192.9M.r,0.044224182,-0.189059878,Freshwater
S_1192.8M,0.066825655,-0.173912196,Freshwater
S_1192.3M,0.233862114,-0.042122979,Freshwater
S_1192.5M,0.213457011,-0.061090054,Freshwater
S_1192.2M,0.186331599,-0.098702295,Freshwater
S_1192.CM.r,0.243457942,0.017875044,Freshwater
S_1192.10M,0.168981013,0.021556914,Freshwater
S_1192.12M,0.106310171,0.048798099,Freshwater
S_1192.CM,0.09179958,0.052273045,Freshwater
S_1192.11M,0.016171546,0.068475985,Freshwater
S_1192.7M,0.161646553,-0.110816918,Freshwater
S_1192.1M.r,0.238277939,-0.015889884,Freshwater
S_1192.4M,0.259587104,-0.007533844,Freshwater
S_1192.6M,0.120881861,-0.136853309,Freshwater
S_1192.9M,-0.063154964,0.225169606,Freshwater
S_10106.Viridis1,0.219409413,-0.018363692,Freshwater
S_10106.Vulgaris1,-0.019333739,0.05662319,Freshwater
S_10106.AEP1,0.053474704,-0.182033669,Freshwater
S_1011.C.3052.01.S1,-0.284214852,-0.354767612,Gut
S_1011.C.3074.01.S1,-0.34489372,0.020214056,Gut
S_1011.C.3051.01.S1,-0.389858159,-0.247183452,Gut
S_1011.C.3049.01.S1,-0.383211771,-0.145300633,Gut
S_1011.C.3066.01.S1,-0.385994093,-0.109405133,Gut
S_1011.C.3043.01.S1,-0.347074477,-0.03673244,Gut
S_1011.C.3080.01.S2,-0.313803306,-0.3109281,Gut
S_1011.C.4000.01.P1,-0.351764699,-0.29040941,Gut
S_1011.C.3046.01.S1,-0.38233642,-0.217388131,Gut
S_1011.C.3039.01.S1,-0.364810668,-0.157774993,Gut
S_1011.C.4028.01.S1,-0.355055182,-0.166144334,Gut
S_1011.C.3015.01.P1,-0.350607689,-0.206208623,Gut
S_1011.C.3075.01.S1,-0.329673159,-0.18427866,Gut
S_1011.C.4005.01.P1,-0.367211865,-0.187305963,Gut
S_2014.Plate15.25,-0.349406909,-0.114114472,Gut
S_1011.C.4009.01.P1,-0.385742546,-0.172619032,Gut
S_1011.C.3042.01.S1,-0.382196326,-0.304158713,Gut
S_1011.C.3013.01.P1,-0.380192522,-0.266659596,Gut
S_1011.C.3037.01.S1,-0.348390097,-0.381626087,Gut
S_2014.Plate15.42,-0.350438851,-0.369455228,Gut
S_1011.C.3007.01.P1,-0.335689183,-0.056252128,Gut
S_1011.C.3069.01.S1,-0.343205721,-0.10918733,Gut
S_1011.C.3016.01.P1,-0.374192744,-0.114184763,Gut
S_1011.C.3059.01.S3,-0.369507788,-0.166185563,Gut
S_1011.C.3010.01.P1,-0.352490737,-0.337223513,Gut
S_1011.C.4002.01.P1,-0.355698519,-0.286745773,Gut
S_2014.Plate15.49,-0.340619709,-0.339598155,Gut
S_1011.C.4029.01.S1,-0.310980794,-0.296931894,Gut
S_1011.C.3028.01.S1,-0.338036255,-0.279312225,Gut
S_1011.C.3047.01.S1,-0.369721818,-0.171797394,Gut
S_1011.C.3065.01.S1,-0.362426503,-0.129821348,Gut
S_2014.Plate13.31,-0.370258762,-0.126426182,Gut
S_2014.Plate15.40,-0.380053048,-0.196220733,Gut
S_1011.C.3009.01.P1,-0.380433301,-0.11629264,Gut
S_1011.C.3053.01.S1,-0.376054196,-0.126308932,Gut
S_1011.C.3086.01.S1,-0.274889005,0.003702396,Gut
S_1011.C.3006.01.P1,-0.312612024,0.011154201,Gut
S_1011.C.3072.01.S2,-0.362921941,-0.095949649,Gut
S_2014.Plate8.52,-0.367131024,-0.069271518,Gut
S_1011.C.3038.01.S2,-0.352906932,-0.203872149,Gut
S_1011.C.3057.01.S2,-0.384072978,-0.238639075,Gut
S_1011.C.3068.01.S1,-0.322042903,0.019637514,Gut
S_1011.C.3011.01.P1,-0.329140936,0.011791714,Gut
S_1011.C.3019.01.P1,-0.382035488,-0.162273634,Gut
S_1011.C.3078.01.S1,-0.294029665,0.130829339,Gut
S_1011.C.3044.01.S1,-0.372981594,-0.211223656,Gut
S_1011.C.3033.01.S1,-0.32443456,-0.065013757,Gut
S_2014.Plate9.28,-0.312241127,-0.033807439,Gut
S_2014.Plate9.52,-0.321241514,-0.075890524,Gut
S_1011.C.4030.01.S1,-0.348379217,-0.272781886,Gut
S_1011.C.3041.01.S2,-0.361283937,-0.273583003,Gut
S_1011.C.4023.01.S1,-0.322648305,-0.163333831,Gut
S_1011.C.3060.01.S1,-0.359089132,-0.124228798,Gut
S_1011.C.3076.01.S1,-0.205240945,-0.052178512,Gut
S_1011.C.3064.01.S1,-0.346577783,-0.226985328,Gut
S_1011.C.4014.01.P1,-0.344546182,-0.240972774,Gut
S_1011.C.4027.01.S2,-0.358203028,-0.360106034,Gut
S_2014.Plate11.41,-0.350653383,-0.341168637,Gut
S_1011.C.4024.01.S3,-0.362298517,-0.358389532,Gut
S_1011.C.3034.01.S1,-0.359089775,-0.217542727,Gut
S_2014.High2.14,-0.364348854,-0.257523738,Gut
S_1011.C.3050.01.S2,-0.366383056,-0.110783188,Gut
S_1011.C.3008.01.P1,-0.365057281,-0.124345232,Gut
S_1011.C.3045.01.S2,-0.303676333,0.103383066,Gut
S_1011.C.3084.01.S1,-0.358835399,-0.317845745,Gut
S_2014.Plate14.51,-0.340352507,-0.336960686,Gut
S_1011.C.3031.01.S1,-0.320989685,-0.047737709,Gut
S_2014.Plate7.3,-0.328014053,-0.069665759,Gut
S_2014.Plate6.83,-0.308922525,-0.066289234,Gut
S_1011.C.3056.01.S2,-0.352172565,-0.361949103,Gut
S_1011.C.3082.01.S2,-0.356769124,-0.368041629,Gut
S_1011.C.3079.01.S3,-0.35930019,-0.320535971,Gut
S_1011.C.4001.01.P1,-0.363756284,-0.023002796,Gut
S_2014.Low2.54,-0.382704685,-0.103251742,Gut
S_2014.Plate10.10,-0.357349046,0.005963709,Gut
S_2014.High1.41,-0.355368173,0.010178329,Gut
S_1011.C.4007.01.P1,-0.338226493,-0.018839736,Gut
S_2014.Plate10.15,-0.321251781,-0.040829187,Gut
S_2014.Plate7.36,-0.334603717,-0.020144125,Gut
S_2014.Plate14.60,-0.336277788,0.00656921,Gut
S_2014.Plate5.86,-0.327259491,0.016655004,Gut
S_2014.Plate9.37,-0.35393163,-0.032686482,Gut
S_2014.Plate6.84,-0.330076218,-0.013880724,Gut
S_1011.C.3071.01.S3,-0.366916518,-0.056827405,Gut
S_1011.C.3018.01.P1,-0.223617283,0.211961119,Gut
S_1011.C.3023.01.P1,-0.280549965,-0.256178355,Gut
S_1011.C.3017.01.P1,-0.326663519,-0.330004208,Gut
S_1011.C.4010.01.P1,-0.365132631,-0.232162553,Gut
S_1011.C.3020.01.P1,-0.379584137,-0.202604284,Gut
S_1011.C.3014.01.P1,-0.288532582,0.162756867,Gut
S_1011.C.3003.01.P1,-0.349766281,-0.247151588,Gut
S_1011.C.3055.01.S1,-0.326507382,-0.172868081,Gut
S_1011.C.3070.01.S1,-0.37820868,-0.160615977,Gut
S_2014.Plate6.60,-0.361049623,-0.119871257,Gut
S_1011.C.3026.01.P1,-0.291904629,-0.380198372,Gut
S_2014.Low2.46,-0.347616495,-0.217221074,Gut
S_1011.C.4020.01.P1,-0.353556466,-0.271174954,Gut
S_1011.C.3040.01.S1,-0.332074058,-0.173334827,Gut
S_1011.C.4006.01.P1,-0.359709274,-0.266550245,Gut
S_2014.Plate14.46,-0.358633289,-0.297811588,Gut
S_2202.Stool439,-0.348534058,-0.365270464,Gut
S_1011.C.3081.01.S3,-0.25068905,0.033139236,Gut
S_2014.Low2.66,-0.372350972,-0.131884632,Gut
S_1011.C.3077.01.S1,-0.376792107,-0.220983869,Gut
S_1011.C.3032.01.S2,-0.328988104,-0.393221298,Gut
S_1011.C.3030.01.S3,-0.323326263,-0.21916684,Gut
S_1011.C.4013.01.P1,-0.364209035,-0.146926284,Gut
S_1011.C.3085.01.S2,-0.375535213,-0.238328745,Gut
S_1011.C.4011.01.P1,-0.284300302,-0.391208456,Gut
S_1011.C.3027.01.P1,-0.327573114,-0.393669001,Gut
S_1011.C.3063.01.S1,-0.230260136,-0.426563185,Gut
S_1011.C.3048.01.S1,-0.377271316,-0.240293774,Gut
S_2014.High2.52,-0.383609781,-0.06782092,Gut
S_1011.C.3029.01.S1,-0.283274436,-0.479274967,Gut
S_1011.C.4022.01.S1,-0.297276549,-0.457199425,Gut
S_1011.C.4026.01.S1,-0.358259093,-0.004118538,Gut
S_2014.Plate15.35,-0.350506022,-0.063922935,Gut
S_1011.C.3001.01.P1,-0.358836239,-0.11074037,Gut
S_1011.C.3022.01.P1,-0.345179275,-0.211182492,Gut
S_2014.Low2.53,-0.36866399,-0.203216926,Gut
S_2014.Plate7.70,-0.364835319,-0.20853838,Gut
S_1011.C.3004.01.P1,-0.334078887,-0.126464747,Gut
S_2014.Plate13.57,-0.357573675,-0.142522402,Gut
S_2014.Plate8.50,-0.37238197,-0.184853364,Gut
S_2014.Plate13.90,-0.374137736,-0.148528663,Gut
S_1011.C.4019.01.P1,-0.358105829,-0.093124367,Gut
S_2014.Low1.71,-0.368947366,-0.111386376,Gut
S_1011.C.4004.01.P1,-0.340373617,0.054219952,Gut
S_1011.C.3025.01.P1,-0.288877265,-0.346139863,Gut
S_2014.Plate13.84,-0.361204111,-0.243359327,Gut
S_1011.C.3067.01.S1,-0.331913833,-0.41077851,Gut
S_1011.C.3062.01.S1,-0.241914611,-0.22532068,Gut
S_1011.C.4025.01.S1,-0.236089285,-0.259188068,Gut
S_1011.C.4021.01.S3,-0.212712985,-0.303591146,Gut
S_1011.C.3083.01.S2,-0.362417567,-0.289284964,Gut
S_2202.Stool19,-0.290088533,0.186913063,Gut
S_2202.Stool26,-0.281664399,0.189174469,Gut
S_2202.Stool67,-0.295264802,0.190747014,Gut
S_2202.Stool366,-0.286348507,0.185477602,Gut
S_2202.Stool171,-0.329695802,0.143313174,Gut
S_2202.Stool3,-0.296933791,0.171178635,Gut
S_2202.Stool193,-0.272139625,0.209188877,Gut
S_2202.Stool38,-0.2750905,0.178028818,Gut
S_2202.Stool176,-0.296882369,0.190172953,Gut
S_2202.Stool323,-0.268770942,0.208554892,Gut
S_2202.Stool235,-0.226792006,0.265970674,Gut
S_2202.Stool216,-0.202822145,0.260333324,Gut
S_2202.Stool222,-0.185766546,0.275950035,Gut
S_2202.Stool220,-0.240648731,0.260401261,Gut
S_2202.Stool224,-0.217684271,0.266721364,Gut
S_2202.Stool242,-0.219883014,0.253583927,Gut
S_2202.Stool194,-0.213243456,0.26291518,Gut
S_2202.Stool54,-0.231218116,0.262156999,Gut
S_2202.Stool335,-0.222960717,0.27113497,Gut
S_2202.Stool241,-0.225304017,0.259198408,Gut
S_2202.Stool399,-0.387251976,-0.107213841,Gut
S_2202.Stool400,-0.377076981,-0.184588622,Gut
S_2202.Stool419,-0.386151281,-0.135310239,Gut
S_2202.Stool415,-0.383422583,-0.110877244,Gut
S_2202.Stool274,-0.366952474,-0.065683283,Gut
S_2202.Stool418,-0.376853817,-0.118936726,Gut
S_2202.Stool425,-0.382591254,-0.047806776,Gut
S_2202.Stool270,-0.382551384,-0.081673411,Gut
S_2202.Stool477,-0.384675783,-0.138891199,Gut
S_2202.Stool273,-0.368953831,-0.003802067,Gut
S_2202.Stool435,-0.383203927,-0.101319539,Gut
S_2202.Stool58,-0.237919128,0.253668901,Gut
S_2202.Stool174,-0.277093233,0.214138419,Gut
S_2202.Stool350,-0.232649929,0.252406461,Gut
S_2202.Stool46,-0.216808248,0.261535315,Gut
S_2202.Stool47,-0.253756875,0.232375936,Gut
S_2202.Stool142,-0.320108863,0.14374131,Gut
S_2202.Stool59,-0.322582767,0.145879887,Gut
S_2202.Stool61,-0.293037494,0.187103543,Gut
S_2202.Stool55,-0.324289237,0.108842802,Gut
S_2202.Stool298,-0.333708701,0.109318531,Gut
S_2202.Stool27,-0.326522897,0.12006566,Gut
S_2202.Stool162,-0.305615844,0.13609815,Gut
S_2202.Stool6,-0.299430341,0.172213362,Gut
S_2202.Stool130,-0.291494671,0.177977116,Gut
S_2202.Stool20,-0.295034762,0.14393074,Gut
S_2202.Stool149,-0.324715618,0.127638007,Gut
S_2202.Stool212,-0.340735412,0.097098289,Gut
S_2202.Stool68,-0.317071635,0.135924318,Gut
S_2202.Stool150,-0.313964932,0.141441804,Gut
S_2202.Stool356,-0.318771266,0.138491057,Gut
S_2202.Stool16,-0.285854678,0.157769968,Gut
S_2202.Stool168,-0.334673967,0.099714675,Gut
S_2202.Stool135,-0.309272511,0.143626466,Gut
S_2202.Stool152,-0.350823926,0.056256727,Gut
S_2202.Stool219,-0.30881464,0.13778343,Gut
S_2202.Stool357,-0.327274783,0.079464953,Gut
S_2202.Stool115,-0.270060221,0.161077501,Gut
S_2202.Stool225,-0.305662,0.172266469,Gut
S_2202.Stool119,-0.285757822,0.173790982,Gut
S_2202.Stool197,-0.293773026,0.167454364,Gut
S_2202.Stool23,-0.306735699,0.153002529,Gut
S_2202.Stool230,-0.26062352,0.222782451,Gut
S_2202.Stool373,-0.327562627,0.119198602,Gut
S_2202.Stool206,-0.27158968,0.17926173,Gut
S_2202.Stool22,-0.260962175,0.206367841,Gut
S_2202.Stool52,-0.244897488,0.217852108,Gut
S_2202.Stool124,-0.266824146,0.197295651,Gut
S_2202.Stool50,-0.250358928,0.213092407,Gut
S_2202.Stool186,-0.28230351,0.208108679,Gut
S_2202.Stool183,-0.251875795,0.185627786,Gut
S_2202.Stool154,-0.281900527,0.178890918,Gut
S_2202.Stool10,-0.275587972,0.17632658,Gut
S_2202.Stool2,-0.259603151,0.21279256,Gut
S_2202.Stool5,-0.277706598,0.188202585,Gut
S_2202.Stool172,-0.326781933,0.120573459,Gut
S_2202.Stool177,-0.298588107,0.174424995,Gut
S_2202.Stool371,-0.306857581,0.174184544,Gut
S_2202.Stool324,-0.341306026,0.064013959,Gut
S_2202.Stool132,-0.317680237,0.133961789,Gut
S_2202.Stool41,-0.316556181,0.133092395,Gut
S_2202.Stool144,-0.211554815,0.249511027,Gut
S_2202.Stool66,-0.225905266,0.24713652,Gut
S_2202.Stool185,-0.23279669,0.245250983,Gut
S_2202.Stool57,-0.202829797,0.252925533,Gut
S_2202.Stool204,-0.227548674,0.246236737,Gut
S_2202.Stool333,-0.197437416,0.260136072,Gut
S_2202.Stool237,-0.181278709,0.262277663,Gut
S_2202.Stool233,-0.201516344,0.258289326,Gut
S_2202.Stool203,-0.361411762,0.054235175,Gut
S_2202.Stool200,-0.353871209,0.06378949,Gut
S_2202.Stool376,-0.349928471,0.047267248,Gut
S_2202.Stool148,-0.37425519,0.004982958,Gut
S_2202.Stool159,-0.379360525,-0.000241287,Gut
S_2202.Stool358,-0.357524699,0.021444036,Gut
S_2202.Stool155,-0.341438053,0.071260584,Gut
S_2202.Stool310,-0.262330361,0.202518302,Gut
S_2202.Stool53,-0.242861982,0.235210172,Gut
S_2202.Stool170,-0.249084548,0.219863636,Gut
S_2202.Stool51,-0.263406984,0.188179149,Gut
S_2202.Stool39,-0.256743512,0.217688584,Gut
S_2202.Stool305,-0.258630154,0.232425697,Gut
S_2202.Stool286,-0.272457217,0.20585003,Gut
S_2202.Stool188,-0.245181833,0.219569123,Gut
S_2202.Stool106,-0.12113205,-0.015084804,Gut
S_2202.Stool362,-0.227244065,0.202168512,Gut
S_2202.Stool122,-0.280106609,0.209533431,Gut
S_2202.Stool64,-0.304707281,0.179459686,Gut
S_2202.Stool173,-0.301191128,0.199311549,Gut
S_2202.Stool33,-0.288046297,0.211983908,Gut
S_2202.Stool239,-0.289183552,0.195064761,Gut
S_2202.Stool161,-0.307103024,0.174347376,Gut
S_2202.Stool370,-0.31733443,0.155924779,Gut
S_2202.Stool369,-0.297446027,0.192736422,Gut
S_2202.Stool180,-0.291032881,0.170038379,Gut
S_2202.Stool229,-0.253468685,0.23041828,Gut
S_2202.Stool228,-0.266362064,0.231368925,Gut
S_2202.Stool214,-0.270005186,0.223487386,Gut
S_2202.Stool328,-0.254381561,0.233828891,Gut
S_2202.Stool243,-0.255714001,0.227368747,Gut
S_2202.Stool128,-0.248300197,0.229758566,Gut
S_2202.Stool136,-0.261647408,0.22232537,Gut
S_2202.Stool319,-0.290383685,0.186524346,Gut
S_2202.Stool107,-0.330604671,-0.186323042,Gut
S_2202.Stool489,-0.318699174,-0.256274019,Gut
S_2202.Stool234,-0.171166985,0.268010012,Gut
S_2202.Stool245,-0.164476786,0.273227273,Gut
S_2202.Stool236,-0.17386234,0.271257066,Gut
S_2202.Stool199,-0.177644942,0.271465197,Gut
S_2202.Stool332,-0.188217536,0.276241904,Gut
S_2202.Stool207,-0.17742772,0.271210932,Gut
S_2202.Stool208,-0.182569525,0.260557707,Gut
S_2202.Stool65,-0.287359583,0.204665905,Gut
S_2202.Stool169,-0.285498778,0.205385909,Gut
S_2202.Stool34,-0.248512415,0.239661818,Gut
S_2202.Stool209,-0.285392815,0.185620676,Gut
S_2202.Stool25,-0.283271365,0.207050029,Gut
S_2202.Stool238,-0.359522987,0.065841227,Gut
S_2202.Stool294,-0.319361096,0.137648105,Gut
S_2202.Stool231,-0.338982097,0.111719211,Gut
